@relation 'no_zero_other_class_at_end-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,13'

@attribute Time numeric
@attribute Day numeric
@attribute Quarter {Winter,Spring,Fall,Other,Summer}
@attribute Class {Empty,'Not Busy','Moderately Busy',Busy}

@data
2000,4,Winter,'Not Busy'
2000,1,Spring,Busy
2000,3,Spring,'Moderately Busy'
2000,1,Summer,'Not Busy'
2000,5,Fall,Empty
2000,0,Other,'Moderately Busy'
2000,0,Fall,Busy
2000,2,Winter,Busy
2000,5,Winter,'Not Busy'
2000,2,Spring,Busy
2000,4,Spring,'Not Busy'
2000,0,Summer,Empty
2000,0,Summer,Empty
2000,2,Summer,Empty
2000,6,Fall,'Moderately Busy'
2000,1,Other,'Moderately Busy'
2000,1,Fall,Busy
2000,3,Winter,'Moderately Busy'
2000,6,Winter,Busy
2000,0,Other,Empty
2000,3,Spring,'Moderately Busy'
2000,5,Spring,'Moderately Busy'
2000,1,Summer,Empty
2000,1,Summer,Empty
2000,3,Summer,Empty
2000,0,Fall,Busy
2000,2,Other,'Moderately Busy'
2000,2,Fall,Busy
2000,4,Winter,'Not Busy'
2000,0,Winter,Busy
2000,1,Spring,'Not Busy'
2000,4,Spring,'Not Busy'
2000,6,Spring,'Moderately Busy'
2000,2,Summer,Empty
2000,2,Summer,Empty
2000,1,Fall,Busy
2000,3,Other,'Moderately Busy'
2000,3,Fall,'Moderately Busy'
2000,6,Fall,'Moderately Busy'
2000,5,Winter,'Not Busy'
2000,2,Spring,'Moderately Busy'
2000,5,Spring,'Not Busy'
2000,0,Spring,Busy
2000,3,Summer,Empty
2000,3,Summer,Empty
2000,2,Fall,'Moderately Busy'
2000,4,Other,'Not Busy'
2000,4,Fall,'Not Busy'
2000,0,Fall,'Moderately Busy'
2000,6,Winter,Busy
2000,3,Spring,'Moderately Busy'
2000,1,Spring,'Moderately Busy'
2000,5,Fall,'Not Busy'
2030,0,Winter,Busy
2030,1,Winter,Busy
2030,4,Spring,'Not Busy'
2030,6,Spring,'Moderately Busy'
2030,2,Spring,'Moderately Busy'
2030,2,Summer,Empty
2030,4,Summer,Empty
2030,3,Fall,'Moderately Busy'
2030,6,Fall,'Moderately Busy'
2030,1,Fall,'Moderately Busy'
2030,1,Winter,Busy
2030,2,Winter,Busy
2030,5,Spring,'Not Busy'
2030,0,Spring,'Moderately Busy'
2030,3,Spring,'Moderately Busy'
2030,3,Summer,Empty
2030,5,Summer,Empty
2030,4,Fall,'Not Busy'
2030,0,Fall,Busy
2030,2,Fall,Busy
2030,2,Winter,Busy
2030,3,Winter,'Moderately Busy'
2030,6,Spring,'Moderately Busy'
2030,1,Spring,'Moderately Busy'
2030,4,Spring,'Moderately Busy'
2030,6,Summer,Empty
2030,0,Summer,Empty
2030,5,Fall,Empty
2030,1,Fall,Busy
2030,3,Fall,Busy
2030,0,Winter,'Not Busy'
2030,3,Winter,'Moderately Busy'
2030,4,Winter,'Not Busy'
2030,0,Spring,'Moderately Busy'
2030,2,Spring,Busy
2030,5,Spring,'Moderately Busy'
2030,0,Summer,Empty
2030,1,Summer,Empty
2030,6,Fall,Busy
2030,2,Fall,Busy
2030,4,Fall,'Moderately Busy'
2030,1,Winter,'Moderately Busy'
2030,4,Winter,'Not Busy'
2030,5,Winter,'Not Busy'
2030,1,Spring,'Moderately Busy'
2030,3,Spring,'Moderately Busy'
2030,6,Spring,'Moderately Busy'
2030,1,Summer,Empty
2030,2,Summer,Empty
2030,0,Fall,Busy
2030,3,Fall,'Moderately Busy'
2030,5,Fall,'Moderately Busy'
2030,2,Winter,'Not Busy'
2030,5,Winter,'Not Busy'
2030,6,Winter,Busy
2030,2,Spring,'Moderately Busy'
2030,4,Spring,'Not Busy'
2030,0,Spring,Busy
2030,0,Summer,Empty
2030,2,Summer,Empty
2030,3,Summer,Empty
2030,1,Fall,Busy
2030,4,Fall,Empty
2030,6,Fall,Busy
2030,3,Winter,'Not Busy'
2030,6,Winter,'Moderately Busy'
2030,0,Winter,Busy
2030,3,Spring,'Moderately Busy'
2030,5,Spring,'Not Busy'
2030,1,Spring,'Moderately Busy'
2030,1,Summer,Empty
2030,3,Summer,Empty
2030,2,Fall,Busy
2030,5,Fall,Empty
2030,0,Fall,'Moderately Busy'
2030,4,Winter,'Not Busy'
2030,0,Winter,Busy
2030,1,Winter,Busy
2030,4,Spring,Empty
2030,6,Spring,'Moderately Busy'
2030,2,Spring,'Moderately Busy'
2030,2,Summer,Empty
2030,4,Summer,Empty
2030,3,Fall,'Moderately Busy'
2030,6,Fall,'Moderately Busy'
2030,1,Fall,Busy
2030,5,Winter,Empty
2030,1,Winter,Busy
2030,2,Winter,'Moderately Busy'
2030,5,Spring,'Not Busy'
2030,0,Spring,'Moderately Busy'
2030,3,Spring,'Not Busy'
2030,3,Summer,Empty
2030,5,Summer,Empty
2030,4,Fall,Empty
2030,0,Fall,Busy
2030,2,Fall,'Moderately Busy'
2030,6,Winter,'Moderately Busy'
2030,2,Winter,'Moderately Busy'
2030,3,Winter,'Moderately Busy'
2030,6,Spring,'Moderately Busy'
2030,1,Spring,'Moderately Busy'
2030,6,Summer,Empty
2030,0,Summer,Empty
2030,5,Fall,'Moderately Busy'
2030,1,Fall,Busy
2030,3,Fall,'Moderately Busy'
2030,0,Winter,'Moderately Busy'
2030,3,Winter,'Moderately Busy'
2030,4,Winter,'Moderately Busy'
2030,0,Spring,Busy
2030,2,Spring,'Moderately Busy'
2030,0,Summer,Empty
2030,1,Summer,Empty
2030,6,Fall,'Moderately Busy'
2030,2,Fall,'Moderately Busy'
2030,1,Winter,'Moderately Busy'
2030,4,Winter,'Not Busy'
2030,5,Winter,'Moderately Busy'
2030,1,Spring,Busy
2030,3,Spring,'Moderately Busy'
2030,1,Summer,Empty
2030,2,Summer,Empty
2030,0,Other,Empty
2030,0,Fall,Busy
2030,3,Fall,'Moderately Busy'
2030,2,Winter,'Moderately Busy'
2030,5,Winter,'Not Busy'
2030,6,Winter,Busy
2030,2,Spring,'Moderately Busy'
2030,4,Spring,Empty
2030,0,Summer,Empty
2030,2,Summer,Empty
2030,1,Other,Empty
2030,1,Fall,Busy
2030,4,Fall,'Not Busy'
2030,3,Winter,'Moderately Busy'
2030,6,Winter,'Moderately Busy'
2030,0,Winter,Busy
2030,3,Spring,'Moderately Busy'
2030,5,Spring,'Not Busy'
2030,1,Summer,Empty
2030,3,Summer,Empty
2030,2,Other,Empty
2030,2,Fall,Busy
2030,5,Fall,'Not Busy'
2030,4,Winter,Empty
2030,0,Winter,'Moderately Busy'
2030,1,Winter,Busy
2030,4,Spring,'Not Busy'
2030,6,Spring,'Moderately Busy'
2030,2,Summer,Empty
2030,3,Other,Empty
2030,3,Fall,Busy
2030,6,Fall,Busy
2030,5,Winter,Empty
2030,1,Winter,'Moderately Busy'
2030,2,Winter,'Moderately Busy'
2030,5,Spring,'Not Busy'
2030,0,Spring,Busy
2030,3,Summer,Empty
2030,4,Fall,'Not Busy'
2030,0,Fall,Busy
2030,6,Winter,'Not Busy'
2030,2,Winter,'Moderately Busy'
2030,3,Winter,'Moderately Busy'
2030,6,Spring,'Moderately Busy'
2030,1,Spring,'Moderately Busy'
2030,5,Fall,'Not Busy'
2030,1,Fall,Busy
2030,3,Winter,'Not Busy'
2030,0,Spring,Busy
2030,2,Spring,'Moderately Busy'
2030,0,Summer,Empty
2030,6,Fall,Busy
2030,2,Fall,'Moderately Busy'
2030,1,Winter,Busy
2030,1,Spring,'Moderately Busy'
2030,3,Spring,'Moderately Busy'
2030,1,Summer,Empty
2030,0,Other,Empty
2030,0,Fall,Busy
2030,3,Fall,'Moderately Busy'
2030,2,Winter,'Moderately Busy'
2030,5,Winter,'Not Busy'
2030,2,Spring,'Moderately Busy'
2030,4,Spring,'Not Busy'
2030,0,Summer,Empty
2030,2,Summer,Empty
2030,1,Other,'Not Busy'
2030,1,Fall,Busy
2030,4,Fall,'Not Busy'
2030,3,Winter,'Moderately Busy'
2030,6,Winter,'Moderately Busy'
2030,3,Spring,'Moderately Busy'
2030,5,Spring,Empty
2030,1,Summer,Empty
2030,3,Summer,Empty
2030,0,Fall,'Not Busy'
2030,2,Other,'Not Busy'
2030,2,Fall,Busy
2030,5,Fall,'Not Busy'
2030,4,Winter,'Not Busy'
2030,0,Winter,Busy
2030,4,Spring,'Not Busy'
2030,6,Spring,'Moderately Busy'
2030,2,Summer,Empty
2030,2,Summer,Empty
2030,1,Fall,'Moderately Busy'
2030,3,Other,'Not Busy'
2030,3,Fall,'Moderately Busy'
2030,6,Fall,'Moderately Busy'
2030,5,Winter,'Not Busy'
2030,1,Winter,Busy
2030,5,Spring,'Not Busy'
2030,0,Spring,'Moderately Busy'
2030,3,Summer,Empty
2030,3,Summer,Empty
2030,2,Fall,'Moderately Busy'
2030,4,Other,'Not Busy'
2030,4,Fall,'Not Busy'
2030,0,Fall,'Moderately Busy'
2030,6,Winter,'Moderately Busy'
2030,2,Winter,Busy
2030,6,Spring,Busy
2030,1,Spring,Busy
2030,3,Fall,'Moderately Busy'
2030,5,Other,'Not Busy'
2030,5,Fall,'Not Busy'
2030,1,Fall,'Not Busy'
2030,0,Winter,Busy
2030,3,Winter,'Moderately Busy'
2030,0,Spring,Busy
2030,2,Spring,'Moderately Busy'
2030,0,Summer,Empty
2030,4,Fall,'Not Busy'
2030,6,Other,'Moderately Busy'
2030,6,Fall,Busy
2030,1,Winter,Busy
2030,4,Winter,'Not Busy'
2030,1,Spring,Busy
2030,3,Spring,'Moderately Busy'
2030,1,Summer,Empty
2030,5,Fall,Empty
2030,0,Other,'Moderately Busy'
2030,0,Fall,Busy
2030,2,Winter,'Moderately Busy'
2030,5,Winter,'Not Busy'
2030,2,Spring,'Moderately Busy'
2030,4,Spring,'Not Busy'
2030,0,Summer,Empty
2030,0,Summer,Empty
2030,2,Summer,Empty
2030,6,Fall,'Moderately Busy'
2030,1,Other,Busy
2030,1,Fall,'Moderately Busy'
2030,3,Winter,'Moderately Busy'
2030,6,Winter,'Moderately Busy'
2030,0,Other,'Not Busy'
2030,3,Spring,'Moderately Busy'
2030,5,Spring,'Not Busy'
2030,1,Summer,Empty
2030,1,Summer,Empty
2030,3,Summer,Empty
2030,0,Fall,Busy
2030,2,Other,'Moderately Busy'
2030,2,Fall,'Moderately Busy'
2030,4,Winter,'Not Busy'
2030,0,Winter,'Moderately Busy'
2030,1,Spring,'Not Busy'
2030,4,Spring,'Not Busy'
2030,6,Spring,'Moderately Busy'
2030,2,Summer,Empty
2030,2,Summer,Empty
2030,1,Fall,Busy
2030,3,Other,'Moderately Busy'
2030,3,Fall,'Moderately Busy'
2030,6,Fall,'Not Busy'
2030,5,Winter,'Moderately Busy'
2030,2,Spring,'Not Busy'
2030,5,Spring,'Not Busy'
2030,0,Spring,'Moderately Busy'
2030,3,Summer,Empty
2030,3,Summer,Empty
2030,2,Fall,'Moderately Busy'
2030,4,Other,Empty
2030,4,Fall,'Not Busy'
2030,0,Fall,'Moderately Busy'
2030,6,Winter,Busy
2030,3,Spring,'Moderately Busy'
2030,1,Spring,'Moderately Busy'
2030,5,Fall,Empty
2100,0,Winter,Busy
2100,1,Winter,'Moderately Busy'
2100,4,Spring,'Not Busy'
2100,6,Spring,'Moderately Busy'
2100,2,Spring,Busy
2100,2,Summer,Empty
2100,4,Summer,Empty
2100,3,Fall,'Moderately Busy'
2100,6,Fall,'Moderately Busy'
2100,1,Fall,'Moderately Busy'
2100,1,Winter,Busy
2100,2,Winter,Busy
2100,5,Spring,'Not Busy'
2100,0,Spring,Busy
2100,3,Spring,'Moderately Busy'
2100,3,Summer,Empty
2100,5,Summer,Empty
2100,0,Fall,Busy
2100,2,Fall,Busy
2100,2,Winter,Busy
2100,3,Winter,'Moderately Busy'
2100,6,Spring,'Moderately Busy'
2100,1,Spring,'Moderately Busy'
2100,4,Spring,'Moderately Busy'
2100,0,Summer,Empty
2100,5,Fall,'Not Busy'
2100,1,Fall,Busy
2100,3,Fall,'Moderately Busy'
2100,3,Winter,'Moderately Busy'
2100,4,Winter,'Not Busy'
2100,0,Spring,'Moderately Busy'
2100,2,Spring,'Moderately Busy'
2100,5,Spring,'Moderately Busy'
2100,0,Summer,Empty
2100,1,Summer,Empty
2100,6,Fall,'Moderately Busy'
2100,2,Fall,Busy
2100,4,Fall,'Moderately Busy'
2100,1,Winter,'Not Busy'
2100,4,Winter,'Not Busy'
2100,5,Winter,'Not Busy'
2100,1,Spring,'Moderately Busy'
2100,3,Spring,'Moderately Busy'
2100,6,Spring,Busy
2100,2,Summer,Empty
2100,0,Fall,Busy
2100,3,Fall,'Moderately Busy'
2100,5,Fall,'Moderately Busy'
2100,2,Winter,'Not Busy'
2100,5,Winter,'Not Busy'
2100,6,Winter,'Moderately Busy'
2100,2,Spring,'Moderately Busy'
2100,4,Spring,Empty
2100,0,Spring,Busy
2100,0,Summer,Empty
2100,2,Summer,Empty
2100,3,Summer,Empty
2100,1,Fall,'Moderately Busy'
2100,4,Fall,Empty
2100,6,Fall,Busy
2100,3,Winter,'Not Busy'
2100,6,Winter,'Moderately Busy'
2100,0,Winter,Busy
2100,3,Spring,'Not Busy'
2100,5,Spring,'Not Busy'
2100,1,Spring,'Moderately Busy'
2100,1,Summer,Empty
2100,3,Summer,Empty
2100,2,Fall,'Moderately Busy'
2100,5,Fall,Empty
2100,0,Fall,Busy
2100,4,Winter,Empty
2100,0,Winter,'Moderately Busy'
2100,1,Winter,Busy
2100,4,Spring,Empty
2100,6,Spring,'Moderately Busy'
2100,2,Spring,'Moderately Busy'
2100,2,Summer,Empty
2100,4,Summer,Empty
2100,3,Fall,'Moderately Busy'
2100,6,Fall,'Moderately Busy'
2100,1,Fall,Busy
2100,5,Winter,Empty
2100,1,Winter,'Moderately Busy'
2100,2,Winter,'Moderately Busy'
2100,5,Spring,'Not Busy'
2100,0,Spring,'Moderately Busy'
2100,3,Spring,'Not Busy'
2100,3,Summer,Empty
2100,5,Summer,Empty
2100,4,Fall,'Not Busy'
2100,0,Fall,Busy
2100,2,Fall,'Moderately Busy'
2100,6,Winter,'Not Busy'
2100,2,Winter,'Moderately Busy'
2100,3,Winter,'Moderately Busy'
2100,6,Spring,'Moderately Busy'
2100,1,Spring,'Moderately Busy'
2100,6,Summer,Empty
2100,0,Summer,Empty
2100,5,Fall,'Not Busy'
2100,1,Fall,Busy
2100,3,Fall,'Not Busy'
2100,0,Winter,'Moderately Busy'
2100,3,Winter,'Moderately Busy'
2100,4,Winter,'Moderately Busy'
2100,0,Spring,'Moderately Busy'
2100,2,Spring,'Moderately Busy'
2100,0,Summer,Empty
2100,6,Fall,Busy
2100,2,Fall,'Moderately Busy'
2100,1,Winter,'Moderately Busy'
2100,4,Winter,Empty
2100,5,Winter,'Moderately Busy'
2100,1,Spring,'Moderately Busy'
2100,3,Spring,'Moderately Busy'
2100,1,Summer,Empty
2100,2,Summer,Empty
2100,0,Other,Empty
2100,0,Fall,Busy
2100,3,Fall,'Moderately Busy'
2100,2,Winter,'Moderately Busy'
2100,5,Winter,'Not Busy'
2100,6,Winter,Busy
2100,2,Spring,'Moderately Busy'
2100,4,Spring,Empty
2100,0,Summer,Empty
2100,2,Summer,Empty
2100,3,Summer,Empty
2100,1,Other,Empty
2100,1,Fall,Busy
2100,4,Fall,'Not Busy'
2100,3,Winter,'Not Busy'
2100,6,Winter,'Moderately Busy'
2100,0,Winter,'Moderately Busy'
2100,3,Spring,'Moderately Busy'
2100,5,Spring,Empty
2100,1,Summer,Empty
2100,3,Summer,Empty
2100,2,Other,Empty
2100,2,Fall,Busy
2100,5,Fall,'Not Busy'
2100,4,Winter,Empty
2100,0,Winter,'Moderately Busy'
2100,1,Winter,'Moderately Busy'
2100,4,Spring,'Not Busy'
2100,6,Spring,'Moderately Busy'
2100,2,Summer,Empty
2100,3,Fall,'Moderately Busy'
2100,6,Fall,Busy
2100,5,Winter,Empty
2100,1,Winter,'Moderately Busy'
2100,2,Winter,'Moderately Busy'
2100,5,Spring,'Not Busy'
2100,0,Spring,Busy
2100,3,Summer,Empty
2100,4,Fall,'Not Busy'
2100,0,Fall,Busy
2100,6,Winter,'Not Busy'
2100,2,Winter,'Moderately Busy'
2100,3,Winter,'Not Busy'
2100,6,Spring,'Moderately Busy'
2100,1,Spring,Busy
2100,5,Fall,'Not Busy'
2100,1,Fall,'Moderately Busy'
2100,3,Winter,'Not Busy'
2100,0,Spring,'Moderately Busy'
2100,2,Spring,'Moderately Busy'
2100,0,Summer,Empty
2100,6,Fall,Busy
2100,2,Fall,'Moderately Busy'
2100,1,Winter,'Moderately Busy'
2100,1,Spring,'Moderately Busy'
2100,3,Spring,'Moderately Busy'
2100,1,Summer,Empty
2100,0,Other,Empty
2100,0,Fall,Busy
2100,3,Fall,'Moderately Busy'
2100,2,Winter,'Moderately Busy'
2100,5,Winter,Empty
2100,2,Spring,'Moderately Busy'
2100,4,Spring,Empty
2100,0,Summer,Empty
2100,0,Summer,Empty
2100,2,Summer,Empty
2100,1,Other,'Not Busy'
2100,1,Fall,Busy
2100,4,Fall,'Not Busy'
2100,3,Winter,'Moderately Busy'
2100,6,Winter,'Moderately Busy'
2100,3,Spring,'Moderately Busy'
2100,5,Spring,Empty
2100,1,Summer,Empty
2100,0,Fall,'Not Busy'
2100,2,Other,'Not Busy'
2100,2,Fall,Busy
2100,5,Fall,'Not Busy'
2100,4,Winter,'Not Busy'
2100,0,Winter,Busy
2100,4,Spring,'Not Busy'
2100,6,Spring,'Moderately Busy'
2100,2,Summer,Empty
2100,2,Summer,Empty
2100,1,Fall,'Not Busy'
2100,3,Other,'Not Busy'
2100,3,Fall,'Moderately Busy'
2100,6,Fall,'Moderately Busy'
2100,5,Winter,'Not Busy'
2100,1,Winter,'Moderately Busy'
2100,5,Spring,'Not Busy'
2100,0,Spring,Busy
2100,3,Summer,Empty
2100,3,Summer,Empty
2100,2,Fall,'Moderately Busy'
2100,4,Other,'Not Busy'
2100,4,Fall,Empty
2100,0,Fall,'Moderately Busy'
2100,6,Winter,'Moderately Busy'
2100,2,Winter,'Moderately Busy'
2100,6,Spring,'Moderately Busy'
2100,1,Spring,Busy
2100,3,Fall,'Not Busy'
2100,5,Other,Empty
2100,5,Fall,'Not Busy'
2100,1,Fall,'Not Busy'
2100,0,Winter,Busy
2100,3,Winter,'Moderately Busy'
2100,0,Spring,'Moderately Busy'
2100,2,Spring,'Moderately Busy'
2100,4,Fall,Empty
2100,6,Other,'Moderately Busy'
2100,6,Fall,'Moderately Busy'
2100,1,Winter,Busy
2100,4,Winter,'Not Busy'
2100,1,Spring,Busy
2100,3,Spring,'Moderately Busy'
2100,1,Summer,Empty
2100,5,Fall,'Not Busy'
2100,0,Other,'Moderately Busy'
2100,0,Fall,Busy
2100,2,Winter,'Moderately Busy'
2100,5,Winter,'Not Busy'
2100,2,Spring,Busy
2100,4,Spring,'Not Busy'
2100,0,Summer,Empty
2100,0,Summer,Empty
2100,2,Summer,Empty
2100,6,Fall,'Moderately Busy'
2100,1,Other,'Moderately Busy'
2100,1,Fall,'Moderately Busy'
2100,3,Winter,'Moderately Busy'
2100,6,Winter,'Moderately Busy'
2100,0,Other,'Not Busy'
2100,3,Spring,'Moderately Busy'
2100,5,Spring,'Not Busy'
2100,1,Summer,Empty
2100,1,Summer,Empty
2100,3,Summer,Empty
2100,0,Fall,'Moderately Busy'
2100,2,Other,'Moderately Busy'
2100,2,Fall,Busy
2100,4,Winter,'Not Busy'
2100,0,Winter,Busy
2100,1,Spring,'Not Busy'
2100,4,Spring,'Not Busy'
2100,6,Spring,'Moderately Busy'
2100,2,Summer,Empty
2100,2,Summer,Empty
2100,1,Fall,'Moderately Busy'
2100,3,Other,'Moderately Busy'
2100,3,Fall,'Moderately Busy'
2100,6,Fall,'Not Busy'
2100,5,Winter,'Not Busy'
2100,2,Spring,'Not Busy'
2100,5,Spring,Empty
2100,0,Spring,'Moderately Busy'
2100,3,Summer,Empty
2100,3,Summer,Empty
2100,5,Summer,Empty
2100,2,Fall,'Moderately Busy'
2100,4,Other,Empty
2100,4,Fall,Empty
2100,0,Fall,'Moderately Busy'
2100,6,Winter,Busy
2100,3,Spring,'Not Busy'
2100,1,Spring,'Moderately Busy'
2100,5,Fall,'Not Busy'
2130,0,Winter,'Moderately Busy'
2130,1,Winter,'Moderately Busy'
2130,4,Spring,'Not Busy'
2130,6,Spring,'Not Busy'
2130,2,Spring,'Moderately Busy'
2130,2,Summer,Empty
2130,4,Summer,Empty
2130,3,Fall,'Moderately Busy'
2130,6,Fall,'Moderately Busy'
2130,1,Fall,'Moderately Busy'
2130,1,Winter,'Moderately Busy'
2130,2,Winter,'Moderately Busy'
2130,5,Spring,Empty
2130,0,Spring,'Moderately Busy'
2130,3,Spring,'Moderately Busy'
2130,0,Fall,'Moderately Busy'
2130,2,Fall,'Moderately Busy'
2130,2,Winter,'Moderately Busy'
2130,3,Winter,'Moderately Busy'
2130,6,Spring,'Not Busy'
2130,1,Spring,'Moderately Busy'
2130,4,Spring,'Moderately Busy'
2130,6,Summer,Empty
2130,0,Summer,Empty
2130,5,Fall,Empty
2130,1,Fall,'Moderately Busy'
2130,3,Fall,'Moderately Busy'
2130,3,Winter,'Moderately Busy'
2130,4,Winter,Empty
2130,0,Spring,'Not Busy'
2130,2,Spring,'Moderately Busy'
2130,5,Spring,'Moderately Busy'
2130,1,Summer,Empty
2130,6,Fall,'Moderately Busy'
2130,2,Fall,'Moderately Busy'
2130,4,Fall,'Moderately Busy'
2130,1,Winter,'Not Busy'
2130,4,Winter,Empty
2130,5,Winter,'Not Busy'
2130,1,Spring,'Not Busy'
2130,3,Spring,'Not Busy'
2130,6,Spring,Busy
2130,1,Summer,Empty
2130,2,Summer,Empty
2130,0,Fall,'Moderately Busy'
2130,3,Fall,'Moderately Busy'
2130,5,Fall,'Moderately Busy'
2130,2,Winter,'Not Busy'
2130,5,Winter,Empty
2130,6,Winter,'Moderately Busy'
2130,2,Spring,'Moderately Busy'
2130,4,Spring,Empty
2130,0,Spring,'Moderately Busy'
2130,0,Summer,Empty
2130,2,Summer,Empty
2130,3,Summer,Empty
2130,1,Fall,'Moderately Busy'
2130,4,Fall,Empty
2130,6,Fall,'Moderately Busy'
2130,3,Winter,'Not Busy'
2130,6,Winter,'Moderately Busy'
2130,0,Winter,'Moderately Busy'
2130,3,Spring,'Not Busy'
2130,5,Spring,'Not Busy'
2130,1,Spring,'Moderately Busy'
2130,1,Summer,Empty
2130,2,Fall,'Moderately Busy'
2130,5,Fall,Empty
2130,0,Fall,Busy
2130,4,Winter,Empty
2130,0,Winter,'Moderately Busy'
2130,1,Winter,'Moderately Busy'
2130,4,Spring,Empty
2130,6,Spring,'Moderately Busy'
2130,2,Spring,'Moderately Busy'
2130,4,Summer,Empty
2130,1,Other,Empty
2130,3,Fall,'Not Busy'
2130,6,Fall,'Moderately Busy'
2130,1,Fall,'Moderately Busy'
2130,5,Winter,Empty
2130,1,Winter,'Moderately Busy'
2130,2,Winter,'Moderately Busy'
2130,5,Spring,Empty
2130,0,Spring,'Moderately Busy'
2130,3,Spring,'Not Busy'
2130,4,Fall,'Not Busy'
2130,0,Fall,'Moderately Busy'
2130,2,Fall,'Moderately Busy'
2130,6,Winter,'Not Busy'
2130,2,Winter,'Moderately Busy'
2130,3,Winter,'Moderately Busy'
2130,6,Spring,'Not Busy'
2130,1,Spring,'Moderately Busy'
2130,6,Summer,Empty
2130,5,Fall,'Not Busy'
2130,1,Fall,'Moderately Busy'
2130,3,Fall,'Not Busy'
2130,0,Winter,'Not Busy'
2130,3,Winter,'Moderately Busy'
2130,4,Winter,'Moderately Busy'
2130,0,Spring,'Moderately Busy'
2130,2,Spring,'Moderately Busy'
2130,0,Summer,Empty
2130,1,Summer,Empty
2130,6,Fall,'Moderately Busy'
2130,2,Fall,'Moderately Busy'
2130,1,Winter,'Moderately Busy'
2130,4,Winter,Empty
2130,5,Winter,'Moderately Busy'
2130,1,Spring,'Moderately Busy'
2130,3,Spring,'Moderately Busy'
2130,2,Summer,Empty
2130,0,Fall,'Moderately Busy'
2130,3,Fall,'Moderately Busy'
2130,2,Winter,'Not Busy'
2130,5,Winter,Empty
2130,6,Winter,'Moderately Busy'
2130,2,Spring,'Moderately Busy'
2130,4,Spring,Empty
2130,0,Summer,Empty
2130,3,Summer,Empty
2130,1,Fall,'Moderately Busy'
2130,4,Fall,Empty
2130,3,Winter,'Not Busy'
2130,6,Winter,'Moderately Busy'
2130,0,Winter,'Moderately Busy'
2130,3,Spring,'Moderately Busy'
2130,5,Spring,Empty
2130,1,Summer,Empty
2130,3,Summer,Empty
2130,2,Fall,'Moderately Busy'
2130,5,Fall,'Not Busy'
2130,4,Winter,Empty
2130,0,Winter,'Moderately Busy'
2130,1,Winter,'Moderately Busy'
2130,4,Spring,Empty
2130,6,Spring,'Moderately Busy'
2130,2,Summer,Empty
2130,3,Fall,'Moderately Busy'
2130,6,Fall,'Moderately Busy'
2130,5,Winter,Empty
2130,1,Winter,'Moderately Busy'
2130,2,Winter,'Moderately Busy'
2130,5,Spring,'Not Busy'
2130,0,Spring,'Moderately Busy'
2130,3,Summer,Empty
2130,4,Fall,'Not Busy'
2130,0,Fall,'Moderately Busy'
2130,6,Winter,Empty
2130,2,Winter,'Moderately Busy'
2130,3,Winter,'Not Busy'
2130,6,Spring,'Moderately Busy'
2130,1,Spring,'Moderately Busy'
2130,5,Fall,'Not Busy'
2130,1,Fall,'Moderately Busy'
2130,3,Winter,'Not Busy'
2130,0,Spring,'Moderately Busy'
2130,2,Spring,'Moderately Busy'
2130,0,Summer,Empty
2130,6,Fall,'Moderately Busy'
2130,2,Fall,'Moderately Busy'
2130,1,Winter,'Moderately Busy'
2130,1,Spring,'Moderately Busy'
2130,3,Spring,'Not Busy'
2130,1,Summer,Empty
2130,0,Fall,'Moderately Busy'
2130,3,Fall,'Moderately Busy'
2130,2,Winter,'Moderately Busy'
2130,5,Winter,'Not Busy'
2130,6,Other,Empty
2130,2,Spring,'Moderately Busy'
2130,4,Spring,Empty
2130,0,Summer,Empty
2130,2,Summer,Empty
2130,1,Other,'Not Busy'
2130,1,Fall,'Moderately Busy'
2130,4,Fall,Empty
2130,3,Winter,'Moderately Busy'
2130,6,Winter,'Moderately Busy'
2130,3,Spring,'Moderately Busy'
2130,5,Spring,Empty
2130,1,Summer,Empty
2130,3,Summer,Empty
2130,0,Fall,Empty
2130,2,Other,'Not Busy'
2130,2,Fall,'Moderately Busy'
2130,5,Fall,Empty
2130,4,Winter,Empty
2130,0,Winter,'Moderately Busy'
2130,4,Spring,Empty
2130,6,Spring,'Moderately Busy'
2130,2,Summer,Empty
2130,1,Fall,'Not Busy'
2130,3,Other,'Not Busy'
2130,3,Fall,'Moderately Busy'
2130,6,Fall,'Moderately Busy'
2130,5,Winter,Empty
2130,1,Winter,'Moderately Busy'
2130,5,Spring,'Not Busy'
2130,0,Spring,'Moderately Busy'
2130,3,Summer,Empty
2130,3,Summer,Empty
2130,2,Fall,'Not Busy'
2130,4,Other,Empty
2130,4,Fall,Empty
2130,0,Fall,'Moderately Busy'
2130,6,Winter,'Moderately Busy'
2130,2,Winter,'Moderately Busy'
2130,6,Spring,'Moderately Busy'
2130,1,Spring,'Moderately Busy'
2130,3,Fall,'Not Busy'
2130,5,Other,Empty
2130,5,Fall,'Not Busy'
2130,1,Fall,'Not Busy'
2130,0,Winter,'Moderately Busy'
2130,3,Winter,'Not Busy'
2130,0,Spring,'Moderately Busy'
2130,2,Spring,'Not Busy'
2130,4,Fall,Empty
2130,6,Other,'Not Busy'
2130,6,Fall,'Moderately Busy'
2130,1,Winter,'Moderately Busy'
2130,4,Winter,'Not Busy'
2130,1,Spring,'Moderately Busy'
