Year,Month,Day,Time,Total,Quarter,Quarter Progress
2016.0,6.0,1.0,800,41,Summer,0.14814814814814814
2016.0,6.0,1.0,830,72,Summer,0.14814814814814814
2016.0,6.0,1.0,900,63,Summer,0.14814814814814814
2016.0,6.0,1.0,930,46,Summer,0.14814814814814814
2016.0,6.0,1.0,1000,37,Summer,0.14814814814814814
2016.0,6.0,1.0,1030,28,Summer,0.14814814814814814
2016.0,6.0,1.0,1100,21,Summer,0.14814814814814814
2016.0,6.0,1.0,1130,27,Summer,0.14814814814814814
2016.0,6.0,1.0,1200,43,Summer,0.14814814814814814
2016.0,6.0,1.0,1230,60,Summer,0.14814814814814814
2016.0,6.0,1.0,1300,58,Summer,0.14814814814814814
2016.0,6.0,1.0,1330,62,Summer,0.14814814814814814
2016.0,6.0,1.0,1400,36,Summer,0.14814814814814814
2016.0,6.0,1.0,1430,32,Summer,0.14814814814814814
2016.0,6.0,1.0,1500,48,Summer,0.14814814814814814
2016.0,6.0,1.0,1530,39,Summer,0.14814814814814814
2016.0,6.0,1.0,1600,28,Summer,0.14814814814814814
2016.0,6.0,1.0,1630,25,Summer,0.14814814814814814
2016.0,6.0,1.0,1700,30,Summer,0.14814814814814814
2016.0,6.0,1.0,1730,12,Summer,0.14814814814814814
2016.0,6.0,1.0,1800,20,Summer,0.14814814814814814
2016.0,6.0,1.0,1830,12,Summer,0.14814814814814814
2016.0,6.0,1.0,1900,9,Summer,0.14814814814814814
2016.0,6.0,1.0,1930,6,Summer,0.14814814814814814
2016.0,6.0,1.0,2000,13,Summer,0.14814814814814814
2016.0,6.0,1.0,2030,4,Summer,0.14814814814814814
2016.0,6.0,1.0,2100,8,Summer,0.14814814814814814
2016.0,6.0,1.0,2130,2,Summer,0.14814814814814814
2016.0,6.0,2.0,500,1,Summer,0.16666666666666666
2016.0,6.0,2.0,630,1,Summer,0.16666666666666666
2016.0,6.0,2.0,730,8,Summer,0.16666666666666666
2016.0,6.0,2.0,800,34,Summer,0.16666666666666666
2016.0,6.0,2.0,830,94,Summer,0.16666666666666666
2016.0,6.0,2.0,900,65,Summer,0.16666666666666666
2016.0,6.0,2.0,930,38,Summer,0.16666666666666666
2016.0,6.0,2.0,1000,28,Summer,0.16666666666666666
2016.0,6.0,2.0,1030,25,Summer,0.16666666666666666
2016.0,6.0,2.0,1100,42,Summer,0.16666666666666666
2016.0,6.0,2.0,1130,23,Summer,0.16666666666666666
2016.0,6.0,2.0,1200,30,Summer,0.16666666666666666
2016.0,6.0,2.0,1230,65,Summer,0.16666666666666666
2016.0,6.0,2.0,1300,73,Summer,0.16666666666666666
2016.0,6.0,2.0,1330,44,Summer,0.16666666666666666
2016.0,6.0,2.0,1400,47,Summer,0.16666666666666666
2016.0,6.0,2.0,1430,25,Summer,0.16666666666666666
2016.0,6.0,2.0,1500,33,Summer,0.16666666666666666
2016.0,6.0,2.0,1530,29,Summer,0.16666666666666666
2016.0,6.0,2.0,1600,24,Summer,0.16666666666666666
2016.0,6.0,2.0,1630,33,Summer,0.16666666666666666
2016.0,6.0,2.0,1700,23,Summer,0.16666666666666666
2016.0,6.0,2.0,1730,15,Summer,0.16666666666666666
2016.0,6.0,2.0,1800,14,Summer,0.16666666666666666
2016.0,6.0,2.0,1830,20,Summer,0.16666666666666666
2016.0,6.0,2.0,1900,15,Summer,0.16666666666666666
2016.0,6.0,2.0,1930,4,Summer,0.16666666666666666
2016.0,6.0,2.0,2000,4,Summer,0.16666666666666666
2016.0,6.0,2.0,2030,2,Summer,0.16666666666666666
2016.0,6.0,2.0,2100,3,Summer,0.16666666666666666
2016.0,6.0,2.0,2130,4,Summer,0.16666666666666666
2016.0,6.0,3.0,630,1,Summer,0.18518518518518517
2016.0,6.0,3.0,700,2,Summer,0.18518518518518517
2016.0,6.0,3.0,730,7,Summer,0.18518518518518517
2016.0,6.0,3.0,800,33,Summer,0.18518518518518517
2016.0,6.0,3.0,830,84,Summer,0.18518518518518517
2016.0,6.0,3.0,900,69,Summer,0.18518518518518517
2016.0,6.0,3.0,930,43,Summer,0.18518518518518517
2016.0,6.0,3.0,1000,31,Summer,0.18518518518518517
2016.0,6.0,3.0,1030,24,Summer,0.18518518518518517
2016.0,6.0,3.0,1100,18,Summer,0.18518518518518517
2016.0,6.0,3.0,1130,35,Summer,0.18518518518518517
2016.0,6.0,3.0,1200,33,Summer,0.18518518518518517
2016.0,6.0,3.0,1230,48,Summer,0.18518518518518517
2016.0,6.0,3.0,1300,82,Summer,0.18518518518518517
2016.0,6.0,3.0,1330,65,Summer,0.18518518518518517
2016.0,6.0,3.0,1400,40,Summer,0.18518518518518517
2016.0,6.0,3.0,1430,36,Summer,0.18518518518518517
2016.0,6.0,3.0,1500,31,Summer,0.18518518518518517
2016.0,6.0,3.0,1530,30,Summer,0.18518518518518517
2016.0,6.0,3.0,1600,24,Summer,0.18518518518518517
2016.0,6.0,3.0,1630,32,Summer,0.18518518518518517
2016.0,6.0,3.0,1700,18,Summer,0.18518518518518517
2016.0,6.0,3.0,1730,17,Summer,0.18518518518518517
2016.0,6.0,3.0,1800,15,Summer,0.18518518518518517
2016.0,6.0,3.0,1830,14,Summer,0.18518518518518517
2016.0,6.0,3.0,1900,8,Summer,0.18518518518518517
2016.0,6.0,3.0,1930,6,Summer,0.18518518518518517
2016.0,6.0,3.0,2000,8,Summer,0.18518518518518517
2016.0,6.0,3.0,2030,7,Summer,0.18518518518518517
2016.0,6.0,3.0,2100,3,Summer,0.18518518518518517
2016.0,6.0,3.0,2130,2,Summer,0.18518518518518517
2016.0,7.0,4.0,730,19,Summer,0.2037037037037037
2016.0,7.0,4.0,800,70,Summer,0.2037037037037037
2016.0,7.0,4.0,830,148,Summer,0.2037037037037037
2016.0,7.0,4.0,900,121,Summer,0.2037037037037037
2016.0,7.0,4.0,930,67,Summer,0.2037037037037037
2016.0,7.0,4.0,1000,64,Summer,0.2037037037037037
2016.0,7.0,4.0,1030,64,Summer,0.2037037037037037
2016.0,7.0,4.0,1100,54,Summer,0.2037037037037037
2016.0,7.0,4.0,1130,40,Summer,0.2037037037037037
2016.0,7.0,4.0,1200,71,Summer,0.2037037037037037
2016.0,7.0,4.0,1230,89,Summer,0.2037037037037037
2016.0,7.0,4.0,1300,133,Summer,0.2037037037037037
2016.0,7.0,4.0,1330,105,Summer,0.2037037037037037
2016.0,7.0,4.0,1400,84,Summer,0.2037037037037037
2016.0,7.0,4.0,1430,59,Summer,0.2037037037037037
2016.0,7.0,4.0,1500,49,Summer,0.2037037037037037
2016.0,7.0,4.0,1530,51,Summer,0.2037037037037037
2016.0,7.0,4.0,1600,63,Summer,0.2037037037037037
2016.0,7.0,4.0,1630,47,Summer,0.2037037037037037
2016.0,7.0,4.0,1700,20,Summer,0.2037037037037037
2016.0,7.0,4.0,1730,12,Summer,0.2037037037037037
2016.0,7.0,4.0,1800,14,Summer,0.2037037037037037
2016.0,7.0,5.0,800,33,Summer,0.2222222222222222
2016.0,7.0,5.0,930,43,Summer,0.2222222222222222
2016.0,7.0,5.0,1000,47,Summer,0.2222222222222222
2016.0,7.0,5.0,1030,38,Summer,0.2222222222222222
2016.0,7.0,5.0,1100,59,Summer,0.2222222222222222
2016.0,7.0,5.0,1130,38,Summer,0.2222222222222222
2016.0,7.0,5.0,1200,48,Summer,0.2222222222222222
2016.0,7.0,5.0,1230,90,Summer,0.2222222222222222
2016.0,7.0,5.0,1300,83,Summer,0.2222222222222222
2016.0,7.0,5.0,1330,92,Summer,0.2222222222222222
2016.0,7.0,5.0,1400,48,Summer,0.2222222222222222
2016.0,7.0,5.0,1430,40,Summer,0.2222222222222222
2016.0,7.0,5.0,1500,37,Summer,0.2222222222222222
2016.0,7.0,5.0,1530,26,Summer,0.2222222222222222
2016.0,7.0,5.0,1600,35,Summer,0.2222222222222222
2016.0,7.0,5.0,1630,39,Summer,0.2222222222222222
2016.0,7.0,5.0,1700,16,Summer,0.2222222222222222
2016.0,7.0,5.0,1730,11,Summer,0.2222222222222222
2016.0,7.0,6.0,800,33,Summer,0.24074074074074073
2016.0,7.0,6.0,930,39,Summer,0.24074074074074073
2016.0,7.0,6.0,1000,56,Summer,0.24074074074074073
2016.0,7.0,6.0,1030,39,Summer,0.24074074074074073
2016.0,7.0,6.0,1100,47,Summer,0.24074074074074073
2016.0,7.0,6.0,1130,40,Summer,0.24074074074074073
2016.0,7.0,6.0,1200,53,Summer,0.24074074074074073
2016.0,7.0,6.0,1230,89,Summer,0.24074074074074073
2016.0,7.0,6.0,1300,81,Summer,0.24074074074074073
2016.0,7.0,6.0,1330,62,Summer,0.24074074074074073
2016.0,7.0,6.0,1400,82,Summer,0.24074074074074073
2016.0,7.0,6.0,1430,51,Summer,0.24074074074074073
2016.0,7.0,6.0,1500,40,Summer,0.24074074074074073
2016.0,7.0,6.0,1530,34,Summer,0.24074074074074073
2016.0,7.0,6.0,1600,26,Summer,0.24074074074074073
2016.0,7.0,6.0,1630,27,Summer,0.24074074074074073
2016.0,7.0,6.0,1700,15,Summer,0.24074074074074073
2016.0,7.0,6.0,1730,14,Summer,0.24074074074074073
2016.0,7.0,0.0,800,32,Summer,0.25925925925925924
2016.0,7.0,1.0,630,1,Summer,0.2777777777777778
2016.0,7.0,1.0,700,4,Summer,0.2777777777777778
2016.0,7.0,1.0,730,19,Summer,0.2777777777777778
2016.0,7.0,1.0,800,60,Summer,0.2777777777777778
2016.0,7.0,1.0,830,161,Summer,0.2777777777777778
2016.0,7.0,1.0,900,118,Summer,0.2777777777777778
2016.0,7.0,1.0,930,105,Summer,0.2777777777777778
2016.0,7.0,1.0,1000,57,Summer,0.2777777777777778
2016.0,7.0,1.0,1030,70,Summer,0.2777777777777778
2016.0,7.0,1.0,1100,45,Summer,0.2777777777777778
2016.0,7.0,1.0,1130,61,Summer,0.2777777777777778
2016.0,7.0,1.0,1200,85,Summer,0.2777777777777778
2016.0,7.0,1.0,1230,129,Summer,0.2777777777777778
2016.0,7.0,1.0,1300,101,Summer,0.2777777777777778
2016.0,7.0,1.0,1330,112,Summer,0.2777777777777778
2016.0,7.0,1.0,1400,82,Summer,0.2777777777777778
2016.0,7.0,1.0,1430,51,Summer,0.2777777777777778
2016.0,7.0,1.0,1500,62,Summer,0.2777777777777778
2016.0,7.0,1.0,1530,47,Summer,0.2777777777777778
2016.0,7.0,1.0,1600,41,Summer,0.2777777777777778
2016.0,7.0,1.0,1630,30,Summer,0.2777777777777778
2016.0,7.0,1.0,1700,38,Summer,0.2777777777777778
2016.0,7.0,1.0,1730,18,Summer,0.2777777777777778
2016.0,7.0,1.0,1800,8,Summer,0.2777777777777778
2016.0,7.0,1.0,1830,8,Summer,0.2777777777777778
2016.0,7.0,1.0,1900,4,Summer,0.2777777777777778
2016.0,7.0,1.0,1930,18,Summer,0.2777777777777778
2016.0,7.0,1.0,2000,8,Summer,0.2777777777777778
2016.0,7.0,1.0,2030,9,Summer,0.2777777777777778
2016.0,7.0,1.0,2130,1,Summer,0.2777777777777778
2016.0,7.0,2.0,600,1,Summer,0.2962962962962963
2016.0,7.0,2.0,630,2,Summer,0.2962962962962963
2016.0,7.0,2.0,700,3,Summer,0.2962962962962963
2016.0,7.0,2.0,730,10,Summer,0.2962962962962963
2016.0,7.0,2.0,800,43,Summer,0.2962962962962963
2016.0,7.0,2.0,830,73,Summer,0.2962962962962963
2016.0,7.0,2.0,900,61,Summer,0.2962962962962963
2016.0,7.0,2.0,930,52,Summer,0.2962962962962963
2016.0,7.0,2.0,1000,40,Summer,0.2962962962962963
2016.0,7.0,2.0,1030,43,Summer,0.2962962962962963
2016.0,7.0,2.0,1100,43,Summer,0.2962962962962963
2016.0,7.0,2.0,1130,34,Summer,0.2962962962962963
2016.0,7.0,2.0,1200,52,Summer,0.2962962962962963
2016.0,7.0,2.0,1230,104,Summer,0.2962962962962963
2016.0,7.0,2.0,1300,78,Summer,0.2962962962962963
2016.0,7.0,2.0,1330,67,Summer,0.2962962962962963
2016.0,7.0,2.0,1400,59,Summer,0.2962962962962963
2016.0,7.0,2.0,1430,53,Summer,0.2962962962962963
2016.0,7.0,2.0,1500,52,Summer,0.2962962962962963
2016.0,7.0,2.0,1530,39,Summer,0.2962962962962963
2016.0,7.0,2.0,1600,33,Summer,0.2962962962962963
2016.0,7.0,2.0,1630,38,Summer,0.2962962962962963
2016.0,7.0,2.0,1700,25,Summer,0.2962962962962963
2016.0,7.0,2.0,1730,14,Summer,0.2962962962962963
2016.0,7.0,2.0,1800,18,Summer,0.2962962962962963
2016.0,7.0,2.0,1830,17,Summer,0.2962962962962963
2016.0,7.0,2.0,1900,14,Summer,0.2962962962962963
2016.0,7.0,2.0,1930,5,Summer,0.2962962962962963
2016.0,7.0,2.0,2000,10,Summer,0.2962962962962963
2016.0,7.0,2.0,2030,10,Summer,0.2962962962962963
2016.0,7.0,2.0,2100,6,Summer,0.2962962962962963
2016.0,7.0,2.0,2130,3,Summer,0.2962962962962963
2016.0,7.0,3.0,630,1,Summer,0.3148148148148148
2016.0,7.0,3.0,730,17,Summer,0.3148148148148148
2016.0,7.0,3.0,800,42,Summer,0.3148148148148148
2016.0,7.0,3.0,830,79,Summer,0.3148148148148148
2016.0,7.0,3.0,900,71,Summer,0.3148148148148148
2016.0,7.0,3.0,930,54,Summer,0.3148148148148148
2016.0,7.0,3.0,1000,49,Summer,0.3148148148148148
2016.0,7.0,3.0,1030,40,Summer,0.3148148148148148
2016.0,7.0,3.0,1100,44,Summer,0.3148148148148148
2016.0,7.0,3.0,1130,37,Summer,0.3148148148148148
2016.0,7.0,3.0,1200,42,Summer,0.3148148148148148
2016.0,7.0,3.0,1230,80,Summer,0.3148148148148148
2016.0,7.0,3.0,1300,68,Summer,0.3148148148148148
2016.0,7.0,3.0,1330,71,Summer,0.3148148148148148
2016.0,7.0,3.0,1400,40,Summer,0.3148148148148148
2016.0,7.0,3.0,1430,45,Summer,0.3148148148148148
2016.0,7.0,3.0,1500,34,Summer,0.3148148148148148
2016.0,7.0,3.0,1530,42,Summer,0.3148148148148148
2016.0,7.0,3.0,1600,33,Summer,0.3148148148148148
2016.0,7.0,3.0,1630,28,Summer,0.3148148148148148
2016.0,7.0,3.0,1700,19,Summer,0.3148148148148148
2016.0,7.0,3.0,1730,10,Summer,0.3148148148148148
2016.0,7.0,3.0,1800,20,Summer,0.3148148148148148
2016.0,7.0,3.0,1830,10,Summer,0.3148148148148148
2016.0,7.0,3.0,1900,4,Summer,0.3148148148148148
2016.0,7.0,3.0,1930,3,Summer,0.3148148148148148
2016.0,7.0,3.0,2000,11,Summer,0.3148148148148148
2016.0,7.0,3.0,2030,8,Summer,0.3148148148148148
2016.0,7.0,3.0,2100,5,Summer,0.3148148148148148
2016.0,7.0,4.0,700,2,Summer,0.3333333333333333
2016.0,7.0,4.0,730,24,Summer,0.3333333333333333
2016.0,7.0,4.0,800,66,Summer,0.3333333333333333
2016.0,7.0,4.0,830,162,Summer,0.3333333333333333
2016.0,7.0,4.0,900,120,Summer,0.3333333333333333
2016.0,7.0,4.0,930,91,Summer,0.3333333333333333
2016.0,7.0,4.0,1000,77,Summer,0.3333333333333333
2016.0,7.0,4.0,1030,56,Summer,0.3333333333333333
2016.0,7.0,4.0,1100,57,Summer,0.3333333333333333
2016.0,7.0,4.0,1130,58,Summer,0.3333333333333333
2016.0,7.0,4.0,1200,78,Summer,0.3333333333333333
2016.0,7.0,4.0,1230,124,Summer,0.3333333333333333
2016.0,7.0,4.0,1300,164,Summer,0.3333333333333333
2016.0,7.0,4.0,1330,92,Summer,0.3333333333333333
2016.0,7.0,4.0,1400,69,Summer,0.3333333333333333
2016.0,7.0,4.0,1430,62,Summer,0.3333333333333333
2016.0,7.0,4.0,1500,57,Summer,0.3333333333333333
2016.0,7.0,4.0,1530,52,Summer,0.3333333333333333
2016.0,7.0,4.0,1600,42,Summer,0.3333333333333333
2016.0,7.0,4.0,1630,32,Summer,0.3333333333333333
2016.0,7.0,4.0,1700,29,Summer,0.3333333333333333
2016.0,7.0,4.0,1730,24,Summer,0.3333333333333333
2016.0,7.0,4.0,1800,13,Summer,0.3333333333333333
2016.0,7.0,5.0,700,1,Summer,0.35185185185185186
2016.0,7.0,5.0,930,57,Summer,0.35185185185185186
2016.0,7.0,5.0,1000,62,Summer,0.35185185185185186
2016.0,7.0,5.0,1030,46,Summer,0.35185185185185186
2016.0,7.0,5.0,1100,37,Summer,0.35185185185185186
2016.0,7.0,5.0,1130,30,Summer,0.35185185185185186
2016.0,7.0,5.0,1200,36,Summer,0.35185185185185186
2016.0,7.0,5.0,1230,116,Summer,0.35185185185185186
2016.0,7.0,5.0,1300,84,Summer,0.35185185185185186
2016.0,7.0,5.0,1330,87,Summer,0.35185185185185186
2016.0,7.0,5.0,1400,47,Summer,0.35185185185185186
2016.0,7.0,5.0,1430,41,Summer,0.35185185185185186
2016.0,7.0,5.0,1500,41,Summer,0.35185185185185186
2016.0,7.0,5.0,1530,32,Summer,0.35185185185185186
2016.0,7.0,5.0,1600,34,Summer,0.35185185185185186
2016.0,7.0,5.0,1700,18,Summer,0.35185185185185186
2016.0,7.0,5.0,1730,11,Summer,0.35185185185185186
2016.0,7.0,6.0,830,82,Summer,0.37037037037037035
2016.0,7.0,6.0,930,62,Summer,0.37037037037037035
2016.0,7.0,6.0,1000,31,Summer,0.37037037037037035
2016.0,7.0,6.0,1030,35,Summer,0.37037037037037035
2016.0,7.0,6.0,1100,31,Summer,0.37037037037037035
2016.0,7.0,6.0,1130,34,Summer,0.37037037037037035
2016.0,7.0,6.0,1200,49,Summer,0.37037037037037035
2016.0,7.0,6.0,1230,87,Summer,0.37037037037037035
2016.0,7.0,6.0,1300,88,Summer,0.37037037037037035
2016.0,7.0,6.0,1330,54,Summer,0.37037037037037035
2016.0,7.0,6.0,1400,56,Summer,0.37037037037037035
2016.0,7.0,6.0,1430,45,Summer,0.37037037037037035
2016.0,7.0,6.0,1500,36,Summer,0.37037037037037035
2016.0,7.0,6.0,1530,46,Summer,0.37037037037037035
2016.0,7.0,6.0,1600,37,Summer,0.37037037037037035
2016.0,7.0,6.0,1630,37,Summer,0.37037037037037035
2016.0,7.0,6.0,1700,16,Summer,0.37037037037037035
2016.0,7.0,6.0,1730,18,Summer,0.37037037037037035
2016.0,7.0,0.0,700,4,Summer,0.3888888888888889
2016.0,7.0,0.0,730,30,Summer,0.3888888888888889
2016.0,7.0,0.0,800,73,Summer,0.3888888888888889
2016.0,7.0,0.0,830,185,Summer,0.3888888888888889
2016.0,7.0,0.0,900,144,Summer,0.3888888888888889
2016.0,7.0,0.0,930,96,Summer,0.3888888888888889
2016.0,7.0,0.0,1000,83,Summer,0.3888888888888889
2016.0,7.0,0.0,1030,38,Summer,0.3888888888888889
2016.0,7.0,0.0,1100,54,Summer,0.3888888888888889
2016.0,7.0,0.0,1130,76,Summer,0.3888888888888889
2016.0,7.0,0.0,1200,58,Summer,0.3888888888888889
2016.0,7.0,0.0,1230,126,Summer,0.3888888888888889
2016.0,7.0,0.0,1300,173,Summer,0.3888888888888889
2016.0,7.0,0.0,1330,132,Summer,0.3888888888888889
2016.0,7.0,0.0,1400,87,Summer,0.3888888888888889
2016.0,7.0,0.0,1430,62,Summer,0.3888888888888889
2016.0,7.0,0.0,1500,53,Summer,0.3888888888888889
2016.0,7.0,0.0,1530,54,Summer,0.3888888888888889
2016.0,7.0,0.0,1600,64,Summer,0.3888888888888889
2016.0,7.0,0.0,1630,43,Summer,0.3888888888888889
2016.0,7.0,0.0,1700,36,Summer,0.3888888888888889
2016.0,7.0,0.0,1730,29,Summer,0.3888888888888889
2016.0,7.0,0.0,1800,33,Summer,0.3888888888888889
2016.0,7.0,0.0,1830,16,Summer,0.3888888888888889
2016.0,7.0,0.0,1900,24,Summer,0.3888888888888889
2016.0,7.0,0.0,1930,18,Summer,0.3888888888888889
2016.0,7.0,0.0,2000,14,Summer,0.3888888888888889
2016.0,7.0,0.0,2030,9,Summer,0.3888888888888889
2016.0,7.0,0.0,2100,12,Summer,0.3888888888888889
2016.0,7.0,0.0,2130,5,Summer,0.3888888888888889
2016.0,7.0,1.0,630,1,Summer,0.4074074074074074
2016.0,7.0,1.0,700,2,Summer,0.4074074074074074
2016.0,7.0,1.0,730,21,Summer,0.4074074074074074
2016.0,7.0,1.0,800,71,Summer,0.4074074074074074
2016.0,7.0,1.0,830,159,Summer,0.4074074074074074
2016.0,7.0,1.0,900,131,Summer,0.4074074074074074
2016.0,7.0,1.0,930,120,Summer,0.4074074074074074
2016.0,7.0,1.0,1000,66,Summer,0.4074074074074074
2016.0,7.0,1.0,1030,56,Summer,0.4074074074074074
2016.0,7.0,1.0,1100,46,Summer,0.4074074074074074
2016.0,7.0,1.0,1130,61,Summer,0.4074074074074074
2016.0,7.0,1.0,1200,55,Summer,0.4074074074074074
2016.0,7.0,1.0,1230,106,Summer,0.4074074074074074
2016.0,7.0,1.0,1300,129,Summer,0.4074074074074074
2016.0,7.0,1.0,1330,95,Summer,0.4074074074074074
2016.0,7.0,1.0,1400,75,Summer,0.4074074074074074
2016.0,7.0,1.0,1430,59,Summer,0.4074074074074074
2016.0,7.0,1.0,1500,57,Summer,0.4074074074074074
2016.0,7.0,1.0,1530,46,Summer,0.4074074074074074
2016.0,7.0,1.0,1600,38,Summer,0.4074074074074074
2016.0,7.0,1.0,1630,35,Summer,0.4074074074074074
2016.0,7.0,1.0,1700,34,Summer,0.4074074074074074
2016.0,7.0,1.0,1730,20,Summer,0.4074074074074074
2016.0,7.0,1.0,1800,16,Summer,0.4074074074074074
2016.0,7.0,1.0,1830,21,Summer,0.4074074074074074
2016.0,7.0,1.0,1900,14,Summer,0.4074074074074074
2016.0,7.0,1.0,1930,10,Summer,0.4074074074074074
2016.0,7.0,1.0,2000,11,Summer,0.4074074074074074
2016.0,7.0,1.0,2030,8,Summer,0.4074074074074074
2016.0,7.0,1.0,2100,5,Summer,0.4074074074074074
2016.0,7.0,2.0,700,1,Summer,0.42592592592592593
2016.0,7.0,2.0,730,1,Summer,0.42592592592592593
2016.0,7.0,2.0,800,7,Summer,0.42592592592592593
2016.0,7.0,2.0,830,50,Summer,0.42592592592592593
2016.0,7.0,2.0,900,67,Summer,0.42592592592592593
2016.0,7.0,2.0,930,35,Summer,0.42592592592592593
2016.0,7.0,2.0,1000,50,Summer,0.42592592592592593
2016.0,7.0,2.0,1030,51,Summer,0.42592592592592593
2016.0,7.0,2.0,1100,35,Summer,0.42592592592592593
2016.0,7.0,2.0,1130,49,Summer,0.42592592592592593
2016.0,7.0,2.0,1200,71,Summer,0.42592592592592593
2016.0,7.0,2.0,1230,100,Summer,0.42592592592592593
2016.0,7.0,2.0,1300,95,Summer,0.42592592592592593
2016.0,7.0,2.0,1330,83,Summer,0.42592592592592593
2016.0,7.0,2.0,1400,68,Summer,0.42592592592592593
2016.0,7.0,2.0,1430,57,Summer,0.42592592592592593
2016.0,7.0,2.0,1500,43,Summer,0.42592592592592593
2016.0,7.0,2.0,1530,57,Summer,0.42592592592592593
2016.0,7.0,2.0,1600,38,Summer,0.42592592592592593
2016.0,7.0,2.0,1630,40,Summer,0.42592592592592593
2016.0,7.0,2.0,1700,28,Summer,0.42592592592592593
2016.0,7.0,2.0,1730,19,Summer,0.42592592592592593
2016.0,7.0,2.0,1800,16,Summer,0.42592592592592593
2016.0,7.0,2.0,1830,20,Summer,0.42592592592592593
2016.0,7.0,2.0,1900,15,Summer,0.42592592592592593
2016.0,7.0,2.0,1930,6,Summer,0.42592592592592593
2016.0,7.0,2.0,2000,3,Summer,0.42592592592592593
2016.0,7.0,2.0,2030,2,Summer,0.42592592592592593
2016.0,7.0,2.0,2100,4,Summer,0.42592592592592593
2016.0,7.0,3.0,700,1,Summer,0.4444444444444444
2016.0,7.0,3.0,730,15,Summer,0.4444444444444444
2016.0,7.0,3.0,800,37,Summer,0.4444444444444444
2016.0,7.0,3.0,830,89,Summer,0.4444444444444444
2016.0,7.0,3.0,900,68,Summer,0.4444444444444444
2016.0,7.0,3.0,930,66,Summer,0.4444444444444444
2016.0,7.0,3.0,1000,44,Summer,0.4444444444444444
2016.0,7.0,3.0,1030,27,Summer,0.4444444444444444
2016.0,7.0,3.0,1100,38,Summer,0.4444444444444444
2016.0,7.0,3.0,1130,29,Summer,0.4444444444444444
2016.0,7.0,3.0,1200,39,Summer,0.4444444444444444
2016.0,7.0,3.0,1230,83,Summer,0.4444444444444444
2016.0,7.0,3.0,1300,89,Summer,0.4444444444444444
2016.0,7.0,3.0,1330,73,Summer,0.4444444444444444
2016.0,7.0,3.0,1400,49,Summer,0.4444444444444444
2016.0,7.0,3.0,1430,35,Summer,0.4444444444444444
2016.0,7.0,3.0,1500,42,Summer,0.4444444444444444
2016.0,7.0,3.0,1530,33,Summer,0.4444444444444444
2016.0,7.0,3.0,1600,36,Summer,0.4444444444444444
2016.0,7.0,3.0,1630,45,Summer,0.4444444444444444
2016.0,7.0,3.0,1700,21,Summer,0.4444444444444444
2016.0,7.0,3.0,1730,12,Summer,0.4444444444444444
2016.0,7.0,3.0,1800,12,Summer,0.4444444444444444
2016.0,7.0,3.0,1830,13,Summer,0.4444444444444444
2016.0,7.0,3.0,1900,8,Summer,0.4444444444444444
2016.0,7.0,3.0,1930,13,Summer,0.4444444444444444
2016.0,7.0,3.0,2000,11,Summer,0.4444444444444444
2016.0,7.0,3.0,2030,13,Summer,0.4444444444444444
2016.0,7.0,3.0,2100,5,Summer,0.4444444444444444
2016.0,7.0,3.0,2130,1,Summer,0.4444444444444444
2016.0,7.0,4.0,700,5,Summer,0.46296296296296297
2016.0,7.0,4.0,730,22,Summer,0.46296296296296297
2016.0,7.0,4.0,800,76,Summer,0.46296296296296297
2016.0,7.0,4.0,830,148,Summer,0.46296296296296297
2016.0,7.0,4.0,900,124,Summer,0.46296296296296297
2016.0,7.0,4.0,930,94,Summer,0.46296296296296297
2016.0,7.0,4.0,1000,66,Summer,0.46296296296296297
2016.0,7.0,4.0,1030,58,Summer,0.46296296296296297
2016.0,7.0,4.0,1100,66,Summer,0.46296296296296297
2016.0,7.0,4.0,1130,74,Summer,0.46296296296296297
2016.0,7.0,4.0,1200,84,Summer,0.46296296296296297
2016.0,7.0,4.0,1230,147,Summer,0.46296296296296297
2016.0,7.0,4.0,1300,123,Summer,0.46296296296296297
2016.0,7.0,4.0,1330,97,Summer,0.46296296296296297
2016.0,7.0,4.0,1400,78,Summer,0.46296296296296297
2016.0,7.0,4.0,1430,65,Summer,0.46296296296296297
2016.0,7.0,4.0,1500,66,Summer,0.46296296296296297
2016.0,7.0,4.0,1530,42,Summer,0.46296296296296297
2016.0,7.0,4.0,1600,49,Summer,0.46296296296296297
2016.0,7.0,4.0,1630,28,Summer,0.46296296296296297
2016.0,7.0,4.0,1700,9,Summer,0.46296296296296297
2016.0,7.0,4.0,1730,4,Summer,0.46296296296296297
2016.0,7.0,5.0,830,83,Summer,0.48148148148148145
2016.0,7.0,5.0,930,63,Summer,0.48148148148148145
2016.0,7.0,5.0,1000,65,Summer,0.48148148148148145
2016.0,7.0,5.0,1030,34,Summer,0.48148148148148145
2016.0,7.0,5.0,1100,65,Summer,0.48148148148148145
2016.0,7.0,5.0,1130,47,Summer,0.48148148148148145
2016.0,7.0,5.0,1200,49,Summer,0.48148148148148145
2016.0,7.0,5.0,1230,77,Summer,0.48148148148148145
2016.0,7.0,5.0,1300,89,Summer,0.48148148148148145
2016.0,7.0,5.0,1330,80,Summer,0.48148148148148145
2016.0,7.0,5.0,1400,49,Summer,0.48148148148148145
2016.0,7.0,5.0,1430,60,Summer,0.48148148148148145
2016.0,7.0,5.0,1500,38,Summer,0.48148148148148145
2016.0,7.0,5.0,1530,30,Summer,0.48148148148148145
